title,rating,clusters
"Mudge Boy, The (2003)",3.0,0
Breakin' All the Rules (2004),3.5,4
Troy (2004),3.427083333333333,4
Carandiru (2003),4.5,5
Coffee and Cigarettes (2003),3.583333333333333,4
Eye See You (D-Tox) (2002),2.5,3
Watch on the Rhine (1943),4.0,1
Enemy Mine (1985),4.0,1
Enter the Dragon (1973),4.038461538461538,1
Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),4.75,5
Henry & June (1990),4.0,1
Martin (1977),4.0,1
"Three Faces of Eve, The (1957)",4.0,1
100 Girls (2000),3.25,4
Fail-Safe (1964),4.0,1
Paperhouse (1988),3.5,4
Dobermann (1997),2.5,3
Kwaidan (Kaidan) (1964),2.5,3
28 Up (1985),4.0,1
You Only Live Twice (1967),3.8333333333333335,1
Octopussy (1983),3.3125,4
Wit (2001),4.5,5
Never Say Never Again (1983),3.125,0
Pride and Prejudice (1940),3.6666666666666665,4
"Fountainhead, The (1949)",3.25,4
Woman of the Year (1942),4.0,1
"Samouraï, Le (Godson, The) (1967)",4.0,1
Oklahoma! (1955),4.5,5
Desert Hearts (1985),4.5,5
Body Double (1984),2.5,3
Chaplin (1992),3.5,4
"Miracle Worker, The (1962)",3.6666666666666665,4
Monster in a Box (1992),4.0,1
School Ties (1992),2.75,0
Raising Cain (1992),0.5,2
Rose Red (2002),3.0,0
Noises Off... (1992),3.75,1
Babylon 5: In the Beginning (1998),2.8,0
"Witchfinder General (Conquerer Worm, The) (1968)",2.0,3
Versus (2000),3.75,1
Pride and Prejudice (1995),3.555555555555556,4
"China Syndrome, The (1979)",3.7,4
"Wages of Fear, The (Salaire de la peur, Le) (1953)",3.3,4
Look Who's Talking Too (1990),1.7857142857142858,3
"Bells of St. Mary's, The (1945)",3.5,4
"Delta Force, The (1986)",2.0,3
Pat and Mike (1952),4.0,1
Animal Crackers (1930),4.125,1
"He Said, She Said (1991)",2.0,3
Bedazzled (1967),2.0,3
Cat People (1942),4.0,1
Camelot (1967),4.0,1
"Lonely Guy, The (1984)",3.5,4
"Four Musketeers, The (1974)",2.75,0
Protocol (1984),3.0,0
"Postman Always Rings Twice, The (1946)",3.6666666666666665,4
Matinee (1993),3.0,0
Baxter (1989),0.5,2
Explorers (1985),3.5,4
"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",4.0,1
Pierrot le fou (1965),3.875,1
Weekend (a.k.a. Le Week-end) (Week End) (1967),4.0,1
Tuesdays with Morrie (1999),3.5,4
Alexander Nevsky (Aleksandr Nevskiy) (1938),4.0,1
Jason and the Argonauts (1963),3.5,4
"Tinker, Tailor, Soldier, Spy (1979)",3.625,4
Throne of Blood (Kumonosu jô) (1957),4.0,1
"Best of Youth, The (La meglio gioventù) (2003)",4.75,5
"Bang, Bang, You're Dead (2002)",4.0,1
Twister (1990),1.5,2
Sniper (1993),3.0,0
Genghis Blues (1999),3.5,4
"11'09""01 - September 11 (2002)",4.0,1
"Warriors, The (1979)",3.9375,1
Babylon 5: A Call to Arms (1999),3.333333333333333,4
Babylon 5: The River of Souls (1998),4.0,1
Babylon 5: Thirdspace (1998),3.6666666666666665,4
True Stories (1986),5.0,5
"Virgin Spring, The (Jungfrukällan) (1960)",3.75,1
Mogambo (1953),3.0,0
"Secret Life of Walter Mitty, The (1947)",3.5,4
Another Thin Man (1939),3.5,4
"Thin Man Goes Home, The (1945)",3.5,4
Shadow of the Thin Man (1941),3.5,4
After the Thin Man (1936),2.833333333333333,0
Song of the Thin Man (1947),3.5,4
Love Crazy (1941),3.5,4
Gunga Din (1939),3.1666666666666665,0
Children of Dune (2003),3.75,1
Dune (2000),4.375,5
Lammbock (2001),4.5,5
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",3.5,4
Tremors II: Aftershocks (1996),2.7,0
Tremors 3: Back to Perfection (2001),3.0,0
Notorious C.H.O. (2002),3.5,4
The Plague of the Zombies (1966),3.0,0
I Walked with a Zombie (1943),2.0,3
Highway 61 (1991),3.25,4
How to Succeed in Business Without Really Trying (1967),4.25,1
Pat Garrett and Billy the Kid (1973),3.75,1
"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",3.0,0
"Duck, You Sucker (1971)",3.5,4
Bring Me the Head of Alfredo Garcia (1974),3.5,4
Ride the High Country (1962),3.5,4
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),4.5,5
Frankenstein Must Be Destroyed (1969),3.0,0
Gidget (1959),3.5,4
Desperate Living (1977),3.5,4
Stray Dog (Nora inu) (1949),3.5,4
"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",4.25,1
High and Low (Tengoku to jigoku) (1963),4.0,1
"People Under the Stairs, The (1991)",3.75,1
Dark Days (2000),3.6666666666666665,4
Zelig (1983),4.0,1
Shame (Skammen) (1968),4.0,1
"Silence, The (Tystnaden) (1963)",3.5,4
Winter Light (Nattvardsgästerna) (1963),3.5,4
Through a Glass Darkly (Såsom i en spegel) (1961),4.5,5
The Magician (1958),4.5,5
"Killers, The (1946)",4.0,1
"Night of the Iguana, The (1964)",3.0,0
Nightbreed (1990),2.0,3
Ken Park (2002),4.5,5
Monterey Pop (1968),3.5,4
"Bridge Too Far, A (1977)",3.7857142857142856,1
Infernal Affairs (Mou gaan dou) (2002),4.333333333333333,5
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",3.25,4
Broadway Danny Rose (1984),4.2,1
From Beyond (1986),4.0,1
Robot Jox (1990),1.0,2
Dolls (1987),2.5,3
Space Truckers (1996),2.0,3
Death Race 2000 (1975),3.6666666666666665,4
"Bucket Of Blood, A (1959)",2.5,3
Brigadoon (1954),4.0,1
"Power of One, The (1992)",4.0,1
"Weather Underground, The (2002)",4.0,1
Kikujiro (Kikujirô no natsu) (1999),3.6666666666666665,4
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",4.25,1
"Phantom Tollbooth, The (1970)",3.5,4
"Getaway, The (1972)",4.0,1
Dark Water (Honogurai mizu no soko kara) (2002),4.0,1
"Thing Called Love, The (1993)",3.5,4
The Thief (1997),4.5,5
How to Steal a Million (1966),3.6666666666666665,4
"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",2.0,3
Mean Streets (1973),4.0,1
Jack the Bear (1993),1.5,2
I Am a Fugitive from a Chain Gang (1932),3.6666666666666665,4
Hamburger Hill (1987),2.0,3
Sweet Bird of Youth (1962),3.0,0
Frankenstein Unbound (1990),3.0,0
Shiri (Swiri) (1999),3.5,4
Bad Day at Black Rock (1955),3.5,4
In China They Eat Dogs (I Kina spiser de hunde) (1999),4.0,1
Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),4.0,1
Crossroads (1986),3.0,0
"Seducing Doctor Lewis (Grande séduction, La) (2003)",2.0,3
Sunrise: A Song of Two Humans (1927),4.0,1
Shock Corridor (1963),3.5,4
Au revoir les enfants (1987),4.1,1
Pursuit of Happiness (2001),3.5,4
Gladiator (1992),4.333333333333333,5
Attack of the Giant Leeches (1959),2.25,3
Dead or Alive: Hanzaisha (1999),4.25,1
Lola Montès (1955),3.5,4
Charly (1968),4.0,1
Lust for Life (1956),2.5,3
"Dolce Vita, La (1960)",3.75,1
Jin Roh: The Wolf Brigade (Jin-Rô) (1998),3.5,4
Rush (1991),4.0,1
Captain Blood (1935),4.0,1
*batteries not included (1987),3.2857142857142856,4
Educating Rita (1983),3.1666666666666665,0
Sansho the Bailiff (Sanshô dayû) (1954),3.5,4
Zazie dans le métro (1960),3.0,0
"Americanization of Emily, The (1964)",4.0,1
Anne of the Thousand Days (1969),4.0,1
"Avventura, L' (Adventure, The) (1960)",4.0,1
Beyond the Valley of the Dolls (1970),3.5,4
Hiroshima Mon Amour (1959),4.0,1
Ugetsu (Ugetsu monogatari) (1953),2.5,3
"Day of the Jackal, The (1973)",4.083333333333333,1
Night of the Living Dead (1990),4.0,1
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",3.6176470588235294,4
I Love You Again (1940),3.5,4
Safety Last! (1923),4.0,1
Little Murders (1971),5.0,5
Viridiana (1961),4.0,1
Masterminds (1997),4.0,1
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),3.4,4
Arizona Dream (1993),4.25,1
3 Women (Three Women) (1977),4.166666666666667,1
Grey Gardens (1975),3.5,4
Purple Rain (1984),2.7,0
Point of No Return (1993),4.25,1
"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",3.75,1
College (1927),3.5,4
Mitchell (1975),0.75,2
"Front Page, The (1931)",3.5,4
Dolls (2002),4.25,1
"Man Who Came to Dinner, The (1942)",4.0,1
Make Way for Tomorrow (1937),3.5,4
"Major and the Minor, The (1942)",3.5,4
"Caine Mutiny, The (1954)",4.0,1
Black Narcissus (1947),4.0,1
Escape from Alcatraz (1979),3.7857142857142856,1
Oliver Twist (1948),3.8333333333333335,1
Shrek 2 (2004),3.5760869565217392,4
"Day After Tomorrow, The (2004)",3.05,0
Raising Helen (2004),2.75,0
Soul Plane (2004),3.75,1
Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),3.375,4
Saved! (2004),3.8928571428571432,1
Harry Potter and the Prisoner of Azkaban (2004),3.9139784946236564,1
Mindhunters (2004),2.6666666666666665,0
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",3.9583333333333335,1
"Chronicles of Riddick, The (2004)",3.3043478260869565,4
Garfield: The Movie (2004),2.3,3
"Stepford Wives, The (2004)",2.25,3
"Hunting of the President, The (2004)",2.5,3
Napoleon Dynamite (2004),3.3243243243243237,4
"Doctor, The (1991)",4.0,1
"Dresser, The (1983)",3.0,0
Father Hood (1993),2.5,3
Hello Again (1987),2.5,3
Hope Springs (2003),1.0,2
Lover Come Back (1961),3.0,0
Police Academy: Mission to Moscow (1994),0.8,2
Big Wednesday (1978),3.0,0
Hour of the Wolf (Vargtimmen) (1968),4.5,5
Suddenly (1954),3.5,4
Meet the Applegates (1991),2.0,3
Robot Carnival (Roboto kânibauru) (1987),4.0,1
Sands of Iwo Jima (1949),2.5,3
This Island Earth (1955),1.0,2
Blackboard Jungle (1955),3.25,4
Luna Papa (1999),3.5,4
Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),4.0,1
"Heiress, The (1949)",3.5,4
Johnny Belinda (1948),4.0,1
Super Size Me (2004),3.51,4
"Jetée, La (1962)",4.5,5
Northwest Passage (1940),3.0,0
"Picture of Dorian Gray, The (1945)",2.0,3
"Human Condition I, The (Ningen no joken I) (1959)",4.5,5
Please Don't Eat the Daisies (1960),3.5,4
White Heat (1949),3.6666666666666665,4
"Christmas Carol, A (Scrooge) (1951)",3.25,4
Memphis Belle (1990),3.083333333333333,0
"Cincinnati Kid, The (1965)",0.5,2
Animal Factory (2000),2.5,3
"Hitcher, The (1986)",3.625,4
Show Boat (1951),3.0,0
Fear X (2003),2.25,3
Freaks (1932),3.1666666666666665,0
"Immigrant, The (1917)",4.5,5
Silent Movie (1976),3.5,4
Anna Christie (1930),3.5,4
Dr. Jekyll and Mr. Hyde (1931),2.0,3
Around the World in 80 Days (2004),2.5,3
Dodgeball: A True Underdog Story (2004),3.551282051282051,4
"Terminal, The (2004)",3.3191489361702127,4
Dear Frankie (2004),3.75,1
White Chicks (2004),2.833333333333333,0
"Door in the Floor, The (2004)",2.5,3
"Notebook, The (2004)",3.5657894736842106,4
Two Brothers (Deux frères) (2004),3.5,4
De-Lovely (2004),4.0,1
"Day at the Races, A (1937)",4.0,1
Bob & Carol & Ted & Alice (1969),3.5,4
"Claymation Christmas Celebration, A (1987)",1.5,2
"Happenstance (Battement d'ailes du papillon, Le) (2001)",3.0,0
Comandante (2003),4.0,1
Undead (2003),3.25,4
Into the Woods (1991),5.0,5
Pirates of Silicon Valley (1999),4.0,1
Manufacturing Consent: Noam Chomsky and the Media (1992),4.25,1
Mayor of the Sunset Strip (2003),3.5,4
Killing Me Softly (2002),4.0,1
"Philadelphia Experiment, The (1984)",3.5,4
Juice (1992),4.0,1
Revenge of the Pink Panther (1978),3.25,4
Angels with Dirty Faces (1938),3.75,1
Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),4.0,1
Taxi (1998),3.2,0
Taxi 3 (2003),3.25,4
Tokyo Godfathers (2003),3.9,1
Our Hospitality (1923),3.25,4
All of Me (1984),2.5,3
"Farmer's Daughter, The (1947)",3.5,4
Overboard (1987),3.0,0
Butterfield 8 (1960),3.0,0
"Exterminating Angel, The (Ángel exterminador, El) (1962)",1.5,2
Fahrenheit 9/11 (2004),3.4864864864864864,4
Roxanne (1987),3.272727272727273,4
Dr. Terror's House of Horrors (1965),1.5,2
"Last Starfighter, The (1984)",3.571428571428572,4
Spider-Man 2 (2004),3.8037974683544302,1
Before Sunset (2004),3.7,4
King Arthur (2004),2.9615384615384617,0
Anchorman: The Legend of Ron Burgundy (2004),3.771929824561404,1
"Cinderella Story, A (2004)",3.2777777777777777,4
"I, Robot (2004)",3.4918032786885247,4
"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",3.9375,1
Long Day's Journey Into Night (1962),3.5,4
"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",3.75,1
"Bourne Supremacy, The (2004)",3.786666666666666,1
Catwoman (2004),1.3333333333333333,2
A Home at the End of the World (2004),3.5,4
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",4.0,1
Flash Gordon Conquers the Universe (1940),1.25,2
"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",3.5,4
Slaughterhouse-Five (1972),4.0,1
"Bachelor and the Bobby-Soxer, The (1947)",3.0,0
Mr. Blandings Builds His Dream House (1948),3.0,0
My Favorite Wife (1940),3.0,0
"New Adventures of Pippi Longstocking, The (1988)",3.0,0
"Snake Pit, The (1948)",3.5,4
"Super, The (1991)",2.0,3
"Leopard, The (Gattopardo, Il) (1963)",4.25,1
"Day of the Locust, The (1975)",2.0,3
To End All Wars (2001),4.0,1
"Woman Is a Woman, A (femme est une femme, Une) (1961)",5.0,5
"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",4.0,1
Unprecedented: The 2000 Presidential Election (2002),3.5,4
"Prime of Miss Jean Brodie, The (1969)",4.0,1
My Voyage to Italy (Il mio viaggio in Italia) (1999),3.0,0
"Spy Who Came in from the Cold, The (1965)",0.5,2
Sherlock Holmes and the Secret Weapon (1942),3.0,0
Sherlock Holmes: The Woman in Green (1945),3.5,4
Sherlock Holmes: Dressed to Kill (1946),3.75,1
"Manchurian Candidate, The (2004)",3.0416666666666665,0
Thunderbirds (2004),2.75,0
"Village, The (2004)",3.1923076923076925,0
Garden State (2004),3.7083333333333335,4
Musa the Warrior (Musa) (2001),4.5,5
"Funny Thing Happened on the Way to the Forum, A (1966)",3.1,0
Collateral (2004),3.761363636363636,1
Little Black Book (2004),2.1666666666666665,3
Code 46 (2003),4.5,5
Harold and Kumar Go to White Castle (2004),3.4558823529411766,4
"Princess Diaries 2: Royal Engagement, The (2004)",2.5,3
Danny Deckchair (2003),3.25,4
AVP: Alien vs. Predator (2004),2.8235294117647056,0
We Don't Live Here Anymore (2004),4.0,1
Without a Paddle (2004),2.0,3
Exorcist: The Beginning (2004),2.5,3
"Bill Cosby, Himself (1983)",4.0,1
Anacondas: The Hunt for the Blood Orchid (2004),1.75,3
Suspect Zero (2004),3.5,4
Warriors of Heaven and Earth (Tian di ying xiong) (2003),3.25,4
Vanity Fair (2004),3.5,4
Paparazzi (2004),2.333333333333333,3
Wicker Park (2004),3.333333333333333,4
Alice Doesn't Live Here Anymore (1974),4.166666666666667,1
Who's That Knocking at My Door? (1967),1.0,2
Camera Buff (Amator) (1979),3.0,0
"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",3.5,4
Cellular (2004),2.8571428571428568,0
Resident Evil: Apocalypse (2004),2.9285714285714284,0
Mr. 3000 (2004),2.6666666666666665,0
Sky Captain and the World of Tomorrow (2004),2.6388888888888893,0
Wimbledon (2004),3.111111111111111,0
First Daughter (2004),3.333333333333333,4
"Forgotten, The (2004)",2.5,3
"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",3.796296296296296,1
Shaun of the Dead (2004),4.0064935064935066,1
"Come Back, Little Sheba (1952)",4.0,1
Murder on the Orient Express (1974),3.25,4
Mask (1985),3.4285714285714284,4
Orca: The Killer Whale (1977),1.5,2
1492: Conquest of Paradise (1992),2.5,3
Cannibal Holocaust (1980),2.6666666666666665,0
Shark Tale (2004),2.3461538461538463,3
Ladder 49 (2004),3.6666666666666665,4
I Heart Huckabees (2004),3.452380952380953,4
Raise Your Voice (2004),5.0,5
Taxi (2004),1.75,3
Primer (2004),3.794117647058824,1
Stage Beauty (2004),3.5,4
Shall We Dance? (2004),3.0,0
Team America: World Police (2004),3.46875,4
Eulogy (2004),3.0,0
P.S. (2004),4.25,1
"Country Girl, The (1954)",3.5,4
"Rose Tattoo, The (1955)",3.5,4
"Fearless Vampire Killers, The (1967)",3.6666666666666665,4
"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",4.0,1
Bebe's Kids (1992),1.0,2
Friday Night Lights (2004),3.5625,4
Tarnation (2003),4.0,1
"Final Cut, The (2004)",3.6666666666666665,4
Being Julia (2004),1.75,3
Surviving Christmas (2004),2.75,0
"Grudge, The (2004)",2.3,3
Alfie (2004),2.333333333333333,3
Sideways (2004),3.743589743589744,1
The Machinist (2004),3.986842105263158,1
Vera Drake (2004),3.0,0
Undertow (2004),3.0,0
Saw (2004),3.1818181818181817,0
Ray (2004),3.684210526315789,4
Birth (2004),2.5,3
"Incredibles, The (2004)",3.8360000000000003,1
Callas Forever (2002),3.0,0
"Polar Express, The (2004)",3.136363636363636,0
Kinsey (2004),3.125,0
Seed of Chucky (Child's Play 5) (2004),1.75,3
After the Sunset (2004),3.583333333333333,4
Bridget Jones: The Edge of Reason (2004),3.025,0
Finding Neverland (2004),3.609375,4
National Treasure (2004),3.263157894736842,4
Bad Education (La mala educación) (2004),3.75,1
"SpongeBob SquarePants Movie, The (2004)",3.0,0
Alexander (2004),2.2,3
Christmas with the Kranks (2004),2.5,3
Guerrilla: The Taking of Patty Hearst (2004),4.0,1
Closer (2004),3.71875,1
I Am David (2003),3.0,0
House of Flying Daggers (Shi mian mai fu) (2004),3.52,4
Ocean's Twelve (2004),3.2906976744186047,4
Blade: Trinity (2004),2.8571428571428568,0
Bush's Brain (2004),3.0,0
Damn Yankees! (1958),3.5,4
That's Entertainment (1974),4.0,1
D.A.R.Y.L. (1985),2.0,3
Fire in the Sky (1993),2.0,3
"Invisible Man Returns, The (1940)",2.5,3
Love Me If You Dare (Jeux d'enfants) (2003),4.1,1
Control Room (2004),4.333333333333333,5
"Hunchback of Notre Dame, The (1923)",3.0,0
Sherlock Jr. (1924),3.0,0
"Freshman, The (1925)",4.0,1
Greed (1924),4.0,1
"Jazz Singer, The (1927)",4.0,1
"Steamboat Bill, Jr. (1928)",4.5,5
"Andalusian Dog, An (Chien andalou, Un) (1929)",4.5,5
Little Caesar (1931),4.0,1
Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),0.5,2
Scarface (1932),3.75,1
Dinner at Eight (1933),3.5,4
Gold Diggers of 1933 (1933),3.5,4
"Atalante, L' (1934)",4.5,5
Fury (1936),3.375,4
Libeled Lady (1936),3.5,4
Mr. Deeds Goes to Town (1936),3.5,4
Camille (1936),4.0,1
Captains Courageous (1937),4.0,1
Stage Door (1937),4.166666666666667,1
Holiday (1938),3.0,0
Wuthering Heights (1939),3.25,4
"Letter, The (1940)",4.0,1
Here Comes Mr. Jordan (1941),3.5,4
Random Harvest (1942),4.0,1
Day of Wrath (Vredens dag) (1943),4.0,1
"Miracle of Morgan's Creek, The (1944)",3.5,4
Mr. Skeffington (1944),5.0,5
Great Expectations (1946),3.5,4
"Stranger, The (1946)",3.0,0
Easter Parade (1948),3.333333333333333,4
"Lady from Shanghai, The (1947)",3.5,4
"Three Musketeers, The (1948)",3.5,4
Unfaithfully Yours (1948),5.0,5
"Letter to Three Wives, A (1949)",4.0,1
Annie Get Your Gun (1950),2.5,3
King Solomon's Mines (1950),3.0,0
"Young and the Damned, The (Olvidados, Los) (1950)",4.0,1
"Star Is Born, A (1954)",3.5,4
The Wild One (1953),3.5,4
Confidential Report (1955),3.5,4
Night and Fog (Nuit et brouillard) (1955),4.5,5
Teacher's Pet (1958),4.0,1
"Human Condition II, The (Ningen no joken II) (1959)",4.5,5
Pickpocket (1959),2.75,0
"Human Condition III, The (Ningen no joken III) (1961)",5.0,5
Advise and Consent (1962),5.0,5
Harakiri (Seppuku) (1962),4.5,5
"Music Man, The (1962)",3.9,1
"Hush... Hush, Sweet Charlotte (1964)",4.5,5
Onibaba (1964),4.5,5
Robinson Crusoe on Mars (1964),2.0,3
"Battle of Algiers, The (La battaglia di Algeri) (1966)",4.3,1
"Charlie Brown Christmas, A (1965)",4.0,1
"Thousand Clowns, A (1965)",5.0,5
Andrei Rublev (Andrey Rublyov) (1969),4.5,5
Au Hasard Balthazar (1966),3.5,4
Batman (1966),3.0,0
Closely Watched Trains (Ostre sledované vlaky) (1966),4.0,1
Tokyo Drifter (Tôkyô nagaremono) (1966),3.75,1
Branded to Kill (Koroshi no rakuin) (1967),5.0,5
Play Time (a.k.a. Playtime) (1967),3.1666666666666665,0
Point Blank (1967),3.0,0
Titicut Follies (1967),2.5,3
Asterix and Cleopatra (Astérix et Cléopâtre) (1968),4.25,1
"Diamond Arm, The (Brilliantovaya ruka) (1968)",3.5,4
"Yours, Mine and Ours (1968)",2.75,0
"Claire's Knee (Genou de Claire, Le) (1970)",4.5,5
Performance (1970),4.0,1
"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",4.0,1
Zabriskie Point (1970),4.0,1
Duel (1971),3.2,0
They Call Me Trinity (1971),3.75,1
"Topo, El (1970)",3.9,1
Dr. Phibes Rises Again (1972),4.5,5
Charley Varrick (1973),3.0,0
Dark Star (1974),2.5,3
Sisters (1973),4.0,1
California Split (1974),4.0,1
Emmanuelle (1974),3.5,4
Gone in 60 Seconds (1974),3.125,0
"Holy Mountain, The (Montaña sagrada, La) (1973)",4.5,5
"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",3.6666666666666665,4
French Connection II (1975),3.0,0
"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",4.0,1
"Passenger, The (Professione: reporter) (1975)",5.0,5
1900 (Novecento) (1976),4.5,5
Futureworld (1976),2.5,3
Harlan County U.S.A. (1976),5.0,5
Silver Streak (1976),3.6666666666666665,4
High Anxiety (1977),3.5,4
"New York, New York (1977)",2.5,3
"Turning Point, The (1977)",4.0,1
Five Deadly Venoms (1978),3.5,4
Snake in the Eagle's Shadow (Se ying diu sau) (1978),3.25,4
Hair (1979),3.1666666666666665,0
"Hitch Hikers Guide to the Galaxy, The (1981)",4.0,1
Smiley's People (1982),4.0,1
Blue Thunder (1983),3.0,0
"Day After, The (1983)",3.0,0
Eddie Murphy Delirious (1983),4.375,5
"Norte, El (1984)",3.5,4
Twilight Zone: The Movie (1983),3.0,0
Cloak & Dagger (1984),3.25,4
"Silent Night, Deadly Night (1984)",3.5,4
"Times of Harvey Milk, The (1984)",4.5,5
What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),4.0,1
Anne of Green Gables (1985),4.5,5
Death of a Salesman (1985),3.0,0
Police Story (Ging chaat goo si) (1985),4.25,1
"Quiet Earth, The (1985)",4.25,1
Spies Like Us (1985),2.75,0
White Nights (1985),3.0,0
'Round Midnight (1986),3.5,4
Club Paradise (1986),2.0,3
"Sacrifice, The (Offret - Sacraficatio) (1986)",4.166666666666667,1
"Better Tomorrow, A (Ying hung boon sik) (1986)",3.8333333333333335,1
"Decalogue, The (Dekalog) (1989)",5.0,5
"Law of Desire (Ley del deseo, La) (1987)",4.0,1
Prince of Darkness (1987),4.5,5
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",4.25,1
"Better Tomorrow II, A (Ying hung boon sik II) (1987)",4.0,1
"Bourne Identity, The (1988)",3.388888888888889,4
Killer Klowns from Outer Space (1988),2.0,3
Moonwalker (1988),3.0,0
Alice (Neco z Alenky) (1988),3.75,1
Lonesome Dove (1989),3.75,1
Kiki's Delivery Service (Majo no takkyûbin) (1989),4.0588235294117645,1
Almost an Angel (1990),2.5,3
Cry-Baby (1990),3.8,1
Bullet in the Head (1990),4.0,1
Ghost Dad (1990),1.5,2
It (1990),4.0,1
Ju Dou (1990),3.5,4
"Krays, The (1990)",3.5,4
Lionheart (1990),0.5,2
Nuns on the Run (1990),2.25,3
Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),3.0,0
State of Grace (1990),4.0,1
35 Up (1991),4.0,1
Days of Being Wild (A Fei jingjyuhn) (1990),4.5,5
Begotten (1990),0.5,2
Dutch (1991),2.5,3
Hearts of Darkness: A Filmmakers Apocalypse (1991),3.8,1
Johnny Stecchino (1991),4.0,1
Riki-Oh: The Story of Ricky (Lik Wong) (1991),4.5,5
Mannequin 2: On the Move (1991),1.5,2
Only Yesterday (Omohide poro poro) (1991),2.5,3
Other People's Money (1991),2.5,3
Quigley Down Under (1990),3.25,4
Prime Suspect 2 (1992),3.0,0
Captain America (1990),1.25,2
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),3.8928571428571432,1
Ladybugs (1992),3.0,0
"Mambo Kings, The (1992)",2.0,3
Shining Through (1992),1.5,2
Sidekicks (1992),1.5,2
"Heart in Winter, A (Un coeur en hiver) (1992)",3.5,4
Visions of Light: The Art of Cinematography (1992),3.0,0
Bad Boy Bubby (1993),4.833333333333333,5
Barbarians at the Gate (1993),2.75,0
Fortress (1992),2.5,3
Mr. Nanny (1993),1.5,2
"Snapper, The (1993)",3.0,0
Sonatine (Sonachine) (1993),5.0,5
"Stand, The (1994)",5.0,5
Fist of Legend (Jing wu ying xiong) (1994),3.375,4
Major League II (1994),2.6666666666666665,0
My Father the Hero (1994),2.25,3
"Pure Formality, A (Pura formalità, Una) (1994)",4.0,1
"Langoliers, The (1995)",3.0,0
Last of the Dogmen (1995),2.5,3
Whisper of the Heart (Mimi wo sumaseba) (1995),3.8,1
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),1.5,2
"Late Shift, The (1996)",2.5,3
Pusher (1996),2.5,3
Emma (1996),3.5,4
"Boxer, The (1997)",3.5,4
Gummo (1997),3.1666666666666665,0
Nirvana (1997),4.5,5
"Lion King II: Simba's Pride, The (1998)",3.0,0
From the Earth to the Moon (1998),3.5,4
Beowulf (1999),3.0,0
RKO 281 (1999),3.5,4
From Dusk Till Dawn 2: Texas Blood Money (1999) ,1.0,2
Gia (1998),3.4,4
Thursday (1998),4.0,1
Who Am I? (Wo shi shei) (1998),3.5,4
Merlin (1998),3.0,0
Addams Family Reunion (1998),3.0,0
Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),4.0,1
"Batman/Superman Movie, The (1998)",2.0,3
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.3,1
Style Wars (1983),4.5,5
In July (Im Juli) (2000),4.0,1
Kirikou and the Sorceress (Kirikou et la sorcière) (1998),4.0,1
Taxi 2 (2000),3.875,1
If These Walls Could Talk 2 (2000),4.0,1
"10th Kingdom, The (2000)",2.75,0
"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",3.5,4
2046 (2004),4.071428571428571,1
Batman Beyond: Return of the Joker (2000),3.5,4
Audition (Ôdishon) (1999),3.75,1
